Lemma#PoS,AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
lubricant,0.216930875,0.133899992,0.117946026,0.014278588,0.047172198,0.066666459,0.20239750899999998,0.20070835199999998
lubricate,0.0,0.203488488,0.0,0.0,0.0,0.228949811,0.477643251,0.08991845
lubricated,0.0,0.11942540800000001,0.0,0.08150447200000001,0.350607379,0.23496508100000002,0.21349766,0.0
lubrication,0.0,0.814934155,0.0,0.01664592,0.0,0.049308435,0.11911149,0.0
lubumbashi,0.33196321100000004,0.0,0.132763899,0.0,0.0,0.0,0.0,0.53527289
lucas,0.159444903,0.145762062,0.165288767,0.172641737,0.09966364800000001,0.126306859,0.049983337999999995,0.080908686
luce,0.0,0.48510483600000004,0.063374279,0.037750096000000004,0.0,0.045019684000000004,0.159619,0.20913210399999999
lucerne,0.0,0.411455719,0.0,0.065265671,0.0,0.408359335,0.05242003,0.062499245999999994
lucid,0.283175794,0.038912411,0.065593962,0.048174361,0.047367179,0.153477215,0.125926973,0.237372105
lucidly,0.0,0.095326279,0.047059162,0.0,0.054372315,0.054323403,0.736883634,0.012035207
lucifer,0.0,0.26615337,0.0,0.132813626,0.382786888,0.011416195,0.17394995600000002,0.032879964
luck,0.105189313,0.165032594,0.06697289099999999,0.106189625,0.151109516,0.131820272,0.18232151800000002,0.09136427
luckily,0.083187437,0.131332538,0.14361263300000002,0.087932043,0.124615386,0.150969243,0.155560211,0.122790509
luckless,0.0,0.0,0.0,0.0,0.0,0.257724267,0.0,0.7422757329999999
lucky,0.048072801,0.152624342,0.075426286,0.111235246,0.157713037,0.148650136,0.18491358800000002,0.12136456400000001
lucrative,0.138128797,0.162579578,0.062831043,0.111621248,0.140113814,0.130806112,0.140051868,0.11386754
lucy,0.084233556,0.12956752900000001,0.053143435999999995,0.326249009,0.14653449400000002,0.11503392900000001,0.088772036,0.056466010999999997
ludicrous,0.09980572300000001,0.30214124,0.01219736,0.08436010000000001,0.145438426,0.092539361,0.179168412,0.08434938
ludicrously,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
luftwaffe,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lug,0.542970224,0.0,0.0,0.0,0.0,0.072593299,0.17535936800000002,0.209077108
lug,0.0,0.174950932,0.051388362,0.030446763999999998,0.0,0.09770497199999999,0.43832315299999997,0.207185817
luger,0.7265277290000001,0.0,0.273472271,0.0,0.0,0.0,0.0,0.0
luggage,0.12746264599999999,0.251440421,0.047978209,0.103816862,0.133245473,0.137972224,0.104425009,0.093659155
luke,0.057957102,0.111743765,0.16957173600000003,0.10668141699999999,0.097413926,0.20206436,0.115382502,0.13918519199999999
lukewarm,0.07803692599999999,0.14128570000000001,0.08755126199999999,0.185750418,0.264919375,0.080832562,0.030341537000000002,0.131282221
lull,0.101300351,0.029208285,0.204110113,0.032004872000000004,0.101069793,0.130057601,0.169354857,0.23289412899999998
lull,0.24499214800000002,0.18631688600000001,0.040240357000000004,0.036590469,0.091050446,0.07444233900000001,0.20715953399999998,0.11920782199999999
lullaby,0.026397575,0.33025816,0.048262077,0.061954732,0.131205101,0.152766856,0.131535416,0.11762008300000001
lulu,0.0,0.0,0.0,0.0,0.0,0.5517727379999999,0.0,0.448227262
lumbar,0.0,0.175443572,0.07114408700000001,0.306363503,0.150104566,0.087894233,0.03184814,0.177201898
lumber,0.175508937,0.058593849,0.217065167,0.01728323,0.212137295,0.084412896,0.21568954199999998,0.019309084
lumber,0.5111646129999999,0.013362987,0.12698891699999998,0.012919803999999998,0.026676986,0.038270958,0.250932738,0.019682998
lumbering,0.423896957,0.124190513,0.046767304,0.07850844400000001,0.050856566,0.240374245,0.035405972,0.0
lumbering,0.0,0.0,0.0,0.0,0.0,0.553951021,0.446048979,0.0
lumberjack,0.0,0.0,0.0,0.0,0.0,0.7434437890000001,0.25655621100000003,0.0
lumen,0.034591758,0.0,0.030381592000000002,0.025500845,0.230676818,0.366900967,0.121028513,0.19091950800000002
luminary,0.044465569,0.090872463,0.113175913,0.23280320300000001,0.099454184,0.174808298,0.183270393,0.061149977
luminescent,0.0,0.65614721,0.0,0.0,0.0,0.10067005400000001,0.243182736,0.0
luminous,0.006445861,0.136211619,0.094625158,0.057022215999999994,0.412090863,0.053000082000000004,0.200891323,0.039712878
lump,0.055417537999999995,0.290150116,0.079614571,0.039102626,0.10925960400000001,0.20671498,0.175995249,0.043745316
lump,0.093473559,0.21409088,0.140737513,0.134889736,0.119759036,0.075658128,0.151350522,0.070040626
lumpectomy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lumpen,0.0,0.0,0.592035787,0.0,0.0,0.105142278,0.0,0.302821936
lumpy,0.0,0.378653391,0.0,0.0,0.564118421,0.057228189000000006,0.0,0.0
luna,0.056756052,0.132674144,0.125998385,0.117320859,0.13850881,0.13490792199999999,0.173322423,0.120511404
lunacy,0.38794404299999996,0.169028756,0.146026,0.245134383,0.0,0.051866817999999995,0.0,0.0
lunar,0.055271691,0.25203157600000003,0.057392593,0.08249554,0.090902146,0.131866849,0.115619311,0.214420295
lunatic,0.076784715,0.45164796100000004,0.10115886,0.08490787400000001,0.233758579,0.0,0.0,0.05174201
lunatic,0.022283397000000003,0.364086157,0.0,0.021120675,0.116294019,0.075969994,0.305860418,0.094385341
lunch,0.067863156,0.162797261,0.115803609,0.120292366,0.11668345,0.14280864199999999,0.213056524,0.060694992
lunch,0.024129095,0.166107646,0.085374856,0.073184213,0.138519113,0.20259148800000001,0.300802396,0.009291193
luncheon,0.074564295,0.14819849599999999,0.119956491,0.09100438300000001,0.17591302,0.22846754600000002,0.119417942,0.042477825999999996
lunchtime,0.030488194,0.162901668,0.11113658,0.05069711599999999,0.30147867100000003,0.171842721,0.06270705900000001,0.108747991
lund,0.0,0.082065081,0.443106392,0.0,0.098297593,0.075545512,0.0,0.300985422
lung,0.208118395,0.098637979,0.106553636,0.049627156,0.074047664,0.09656818699999999,0.087956804,0.278490179
lunge,0.015147457,0.026399227999999997,0.022806615,0.038285547999999996,0.09222794,0.093157556,0.36201320200000003,0.349962454
lunge,0.057449887000000005,0.109346574,0.132024543,0.06687114599999999,0.068380719,0.133404365,0.118160932,0.314361834
lungfish,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lunt,0.0,0.0,0.0,0.0,0.0,0.169362817,0.830637183,0.0
luo,0.0,0.46017118,0.145550173,0.24433560899999998,0.0,0.135031592,0.014911446,0.0
luoyang,0.07614647,0.0,0.127387954,0.0,0.0,0.011311698,0.0,0.7851538779999999
lupin,0.0,0.285849123,0.0,0.41455341700000004,0.0,0.08771338599999999,0.211884073,0.0
lupus,0.632967769,0.003677154,0.0,0.007999203,0.0,0.012975936,0.09539845300000001,0.24698148399999997
lurch,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lurch,0.0,0.7651975670000001,0.0,0.0,0.0,0.234802433,0.0,0.0
lure,0.003618104,0.18654327699999998,0.079897559,0.070110443,0.180431735,0.191556416,0.227470743,0.060371722
lure,0.063287943,0.128419817,0.194467035,0.128948748,0.102682358,0.11818311199999999,0.098694419,0.165316569
lurid,0.0,0.295941847,0.13696487400000001,0.177807458,0.042199915,0.13037773,0.0,0.216708176
lurk,0.09457483800000001,0.232842292,0.090498436,0.072720027,0.10307553400000001,0.120197391,0.207553268,0.078538213
lusaka,0.33196321100000004,0.0,0.132763899,0.0,0.0,0.0,0.0,0.53527289
luscious,0.116368906,0.329565555,0.040152214,0.08782902199999999,0.112465464,0.088162752,0.18687036699999998,0.038585721
lush,0.047735975,0.09905846900000001,0.078573228,0.06492809299999999,0.199865052,0.18107969699999998,0.262088324,0.06667116299999999
lush,0.0,0.130595435,0.288936917,0.161679821,0.0,0.071350335,0.330547309,0.016890183
lushness,0.0,0.0,0.0,0.245706946,0.0,0.139327744,0.165771237,0.44919407200000006
lust,0.028465612999999997,0.26045419,0.056046334,0.06502946700000001,0.18284082100000001,0.11944222300000001,0.235726765,0.051994588
lust,0.017801566,0.358724851,0.125637878,0.16310278,0.166452921,0.027370112000000002,0.060367122,0.080542769
luster,0.036656173,0.152002143,0.008088335,0.156545409,0.13633129,0.140433483,0.169414343,0.200528825
lustful,0.0,0.505652456,0.0,0.114072585,0.0,0.013792043,0.366482915,0.0
lustre,0.0,0.076309584,0.0,0.104450855,0.162609499,0.277305639,0.305064565,0.074259858
lustrous,0.0,0.246878785,0.0,0.0,0.098570508,0.416653922,0.237896785,0.0
lusty,0.096979648,0.330352714,0.04645977,0.250689173,0.06134831599999999,0.126122398,0.054099653,0.033948328
luta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lute,0.43301768799999996,0.05282690599999999,0.0,0.273615553,0.0,0.0,0.240539853,0.0
lutein,0.0,0.5064741420000001,0.0,0.0,0.0,0.368385477,0.125140381,0.0
luther,0.042743417,0.085996639,0.026972815,0.11518434599999999,0.24822236600000003,0.209929405,0.179459124,0.09149188800000001
lutheran,0.0,0.0,0.0,0.0,0.929621338,0.07037866200000001,0.0,0.0
lux,0.008152557,0.186485312,0.013809166000000001,0.069544491,0.47510911200000006,0.130796339,0.073723307,0.042379718
luxe,0.011021646000000001,0.178881005,0.004148657,0.11665313,0.426610156,0.19156242,0.060512949,0.010610038
luxembourg,0.133926672,0.267017543,0.069235818,0.079537436,0.136766156,0.078421764,0.09458254599999999,0.140512065
luxembourger,0.0,0.0,0.0,0.0,0.0,0.7522158640000001,0.24778413600000002,0.0
luxor,0.610475126,0.068396511,0.042675084,0.006429125,0.0,0.00019433,0.0009388619999999999,0.270890962
luxuriate,0.0,0.0,0.13529204,0.037852541,0.052105627,0.028031637,0.735184675,0.01153348
luxurious,0.031306543,0.310318754,0.06317584,0.040113506,0.166410234,0.160912293,0.165144037,0.06261879299999999
luxury,0.03874749,0.16210582699999998,0.07991952299999999,0.106845944,0.252199173,0.11573105300000001,0.133057136,0.111393855
luzon,0.294451273,0.073927355,0.09228397,0.11076264400000001,0.072787354,0.125896305,0.07025121299999999,0.159639886
lx,0.0,0.033293033,0.033555966,0.060354132000000005,0.670178842,0.202618027,0.0,0.0
lycanthrope,0.0,0.0,0.0,0.0,0.600945573,0.0,0.0,0.39905442700000004
lyceum,0.147695753,0.372032829,0.072532995,0.037913731,0.128467343,0.143778673,0.077140303,0.020438374
lychee,0.0,0.107235521,0.0,0.031103717000000003,0.21407792899999997,0.5528113610000001,0.0,0.094771472
lycopene,0.0,0.39197324899999997,0.0,0.0,0.0,0.374635741,0.23339101,0.0
lydia,0.015390478,0.053645537,0.09993147599999999,0.034037314,0.118807867,0.180559251,0.451699365,0.045928712999999996
lying,0.614074883,0.026374817999999998,0.015268651999999999,0.048108433,0.049396065999999995,0.023194849,0.040712762,0.18286953600000003
lying-in,0.074880204,0.032625601000000004,0.091603376,0.01182884,0.0,0.260292039,0.024183546,0.5045863939999999
lymph,0.0,0.0,0.02311489,0.005543293,0.0,0.13957259800000002,0.470320301,0.36144891799999995
lymphatic,0.0,0.042401019000000005,0.0,0.033541192000000004,0.046170873,0.01655925,0.180005429,0.681322238
lymphocyte,0.0,0.0,0.0,0.006373678000000001,0.043868193,0.049897323,0.511455215,0.388405591
lymphocytic,0.0,0.0,0.0,0.0,0.0,0.503354767,0.49664523299999996,0.0
lymphoma,0.141900621,0.0,0.0,0.028020086,0.0,0.045057639000000003,0.197636139,0.5873855139999999
lynchpin,0.0,0.341059269,0.0,0.25008981199999997,0.25245676899999997,0.15639415,0.0,0.0
lynx,0.033911145,0.11327668800000001,0.0,0.10713900300000001,0.422779959,0.072540903,0.237294413,0.013057888
lyon,0.110035011,0.362074645,0.02318187,0.030613519,0.093566875,0.17499874399999998,0.073991742,0.131537594
lyonnais,0.0,0.007907856999999999,0.056361477,0.0028670979999999998,0.524908618,0.07886261900000001,0.09671731199999999,0.23237501800000002
lyonnaise,0.0,0.0,0.0,0.0,0.57127987,0.42872013,0.0,0.0
lyons,0.036324443,0.010551136000000001,0.0,0.0,0.36861286299999996,0.33266725199999997,0.011731456000000001,0.24011285100000002
lyra,0.0,0.0,0.0,0.0,0.470103705,0.529896295,0.0,0.0
lyre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lyric,0.061242008,0.35002323,0.069156304,0.02617782,0.097137501,0.19554515100000003,0.11401960400000001,0.08669838099999999
lyric,0.063562274,0.22580049800000002,0.064023565,0.116013146,0.12097674900000001,0.197498538,0.128891795,0.083233435
lyrical,0.027423182999999997,0.331567803,0.003096708,0.045919682,0.147888459,0.14500563,0.232044942,0.067053593
lyrically,0.0,0.173718736,0.0,0.0,0.187850347,0.5552702939999999,0.0,0.083160623
lyricism,0.0,0.212562332,0.051647396,0.009633408000000001,0.212172718,0.304723911,0.209260234,0.0
lyricist,0.11574427,0.286731919,0.006846289,0.068957346,0.057528916,0.326293438,0.07422824900000001,0.06366957200000001
lysander,0.0,0.0,0.8952541620000001,0.0,0.0,0.0,0.10474583800000001,0.0
lysenko,0.7184444440000001,0.0,0.0,0.0,0.113620119,0.0,0.042187468,0.12574796900000001
lyssa,0.0,0.0,0.957946388,0.0,0.0,0.042053612000000004,0.0,0.0
m,0.10877695300000001,0.125853728,0.110149016,0.126117304,0.126917361,0.131549273,0.18188502,0.08875134400000001
m-1,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
m.m.,0.017285428999999998,0.0,0.81980735,0.005461165,0.022552576,0.0023110039999999997,0.002791278,0.129791198
m3,0.561602236,0.0,0.21139267399999997,0.010753505,0.0,0.0,0.0,0.216251585
ma,0.068589789,0.104722515,0.145781524,0.115089242,0.156576509,0.168854471,0.153772391,0.086613559
mac,0.025017769,0.168753431,0.075800534,0.071039532,0.172473879,0.301196448,0.093666031,0.092052375
macabre,0.009646763000000001,0.09667205699999999,0.173084231,0.008127472,0.151035438,0.101459539,0.125660473,0.33431402600000004
macaca,0.0,0.7651975670000001,0.0,0.0,0.0,0.234802433,0.0,0.0
macao,0.0,0.0,0.148790686,0.0,0.38680484299999995,0.38645688,0.039894922,0.038052669
macaque,0.0,0.574301905,0.0,0.0,0.0,0.0,0.425698095,0.0
macaroni,0.003997511,0.487684761,0.006018811,0.053044955,0.17385388,0.11918319699999999,0.156216885,0.0
macaroon,0.0,0.0,0.0,0.0,0.0,0.528134699,0.471865301,0.0
macarthur,0.12499176,0.126781495,0.049682839000000006,0.055601843,0.038269147,0.300663942,0.163085634,0.14092334
macau,0.055842875,0.119738985,0.151966085,0.071266686,0.31546776600000004,0.148242335,0.07180940599999999,0.065665863
macaulay,0.0,0.0,0.037253722,0.0,0.08608615300000001,0.08821406300000001,0.7884460609999999,0.0
macbeth,0.07882586400000001,0.11313561800000001,0.003490687,0.03808889,0.225856495,0.013018461,0.36689252299999997,0.160691461
macedonia,0.0,0.162471198,0.038989124,0.0,0.135144498,0.339288374,0.264278858,0.059827947
macedonian,0.0,0.028010639,0.0,0.0,0.0,0.126061783,0.02076273,0.825164848
macgregor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
macguffin,0.0,0.448952294,0.0,0.0,0.0,0.551047706,0.0,0.0
machete,0.088418032,0.041826151,0.153094567,0.044695724000000006,0.21314211600000002,0.027357622,0.083219659,0.34824612899999996
machiavelli,0.0,0.667074236,0.0,0.0,0.33292576399999996,0.0,0.0,0.0
machiavellian,0.007980753,0.187771277,0.078104911,0.035300193,0.159660125,0.161116998,0.28094632,0.08911942199999999
machinate,0.0,0.0,0.951854898,0.0,0.023399497000000002,0.014386737,0.0,0.010358866999999999
machination,0.0,0.258882047,0.408593817,0.093861087,0.168958771,0.012221305,0.044283433,0.01319954
machine,0.210169,0.10330594,0.139180585,0.174883665,0.07886290900000001,0.103421844,0.075133428,0.11504262900000001
machine,0.220573178,0.096104607,0.140746745,0.236974223,0.06717408,0.085127001,0.06280340599999999,0.09049676
machinery,0.129233766,0.11676917099999999,0.119561587,0.203099,0.12254414,0.102110865,0.068813515,0.13786795699999999
machinist,0.0,0.269433324,0.0,0.006512439,0.233080873,0.060629187,0.21802324899999997,0.21232092800000002
machismo,0.029370085,0.24405062800000002,0.049748365,0.18823511699999998,0.151453736,0.033376796,0.151089743,0.15267553
macho,0.01344258,0.163214663,0.063755006,0.202726047,0.177726,0.118017968,0.090302325,0.170815412
macho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
macintosh,0.026424603999999997,0.326484428,0.15132865199999998,0.10733914,0.070594953,0.113809239,0.042670865999999995,0.161348118
mack,0.0,0.0,0.0,0.006042294,0.27447663699999997,0.127846024,0.101913943,0.489721102
mackenzie,0.051096431,0.292598342,0.00054952,0.07379852,0.292062027,0.19615939100000002,0.065066068,0.028669701000000002
mackerel,0.0,0.0,0.0,0.0,0.0,0.701119869,0.298880131,0.0
mackintosh,0.058880369,0.10261764,0.026595788999999998,0.0,0.07938289999999999,0.35542567799999997,0.055146948,0.321950676
macleod,0.015196113999999998,0.11145361599999999,0.020973218,0.15363411300000002,0.160815861,0.10463097699999999,0.24702515600000002,0.18627094600000002
macon,0.0,0.7651975670000001,0.0,0.0,0.0,0.234802433,0.0,0.0
macro,0.013316731000000002,0.071559878,0.14202225,0.075731275,0.057915173,0.189909574,0.444417355,0.005127765
macro,0.256134839,0.038590296,0.010812528,0.13613272199999998,0.033314216,0.251872139,0.262082204,0.011061056000000001
macroeconomic,0.13790619199999998,0.112093721,0.034460772,0.083234825,0.060480140999999994,0.279869274,0.183519061,0.108436015
macroeconomics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mad,0.043438813,0.18181172,0.092174467,0.12216560300000001,0.126467197,0.20079934100000002,0.178889648,0.05425321
madagascar,0.069782357,0.19541192899999998,0.010944488999999998,0.079461296,0.145420949,0.09893334599999999,0.140857056,0.259188577
madam,0.0071328,0.22168895100000002,0.056381993,0.280941254,0.08479053199999999,0.131283256,0.195808664,0.021972551
madame,0.041104926,0.128481763,0.196094629,0.147370885,0.163222518,0.138703935,0.12755904699999998,0.057462297
madcap,0.0,0.079248869,0.0,0.0,0.145023286,0.101323654,0.34756147,0.326842721
madden,0.0,0.45427791799999995,0.15299141,0.078164813,0.0,0.229176648,0.051365743,0.034023468
maddening,0.0,0.164085043,0.043616944000000005,0.134236526,0.130187509,0.112318851,0.246372896,0.16918223100000002
made,0.068316945,0.094879009,0.180006248,0.053960205,0.1745545,0.23861912899999999,0.17651084,0.013153123999999999
made-to-order,0.0,0.38737803,0.0,0.0,0.48889056200000003,0.047820355,0.075911054,0.0
made-up,0.120545996,0.12498993900000001,0.211940116,0.09256186,0.09423425099999999,0.141377225,0.119752594,0.09459802
mademoiselle,0.0,0.0,0.0,0.0,0.0,0.0,0.456146538,0.5438534620000001
madison,0.10300690400000001,0.167036507,0.045186374,0.068513771,0.18188764300000002,0.181931113,0.160584151,0.091853536
madly,0.0,0.077422504,0.46402331799999996,0.035088182,0.193201483,0.21233045,0.017934063,0.0
madman,0.140489965,0.38476135899999997,0.05036364,0.033818251,0.098923545,0.254912652,0.036730589,0.0
madness,0.0,0.224379668,0.053812612,0.09233179300000001,0.147709217,0.25344058399999997,0.18392155100000002,0.044404575999999994
madonna,0.03426957,0.27255645300000003,0.03292388,0.106344069,0.299094793,0.092821945,0.095698874,0.06629041599999999
madras,0.0,0.0,0.373314903,0.6266850970000001,0.0,0.0,0.0,0.0
madrasa,0.0,0.0,0.0,0.0,0.0,0.503354767,0.49664523299999996,0.0
madrasah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
madrid,0.129522785,0.114263836,0.059160480999999994,0.089375295,0.160625884,0.16484406,0.068149405,0.214058253
madrigal,0.057380734,0.151138076,0.080191734,0.393394594,0.127713741,0.082551703,0.07961748099999999,0.028011937
madrigal,0.108674083,0.09469945699999999,0.0,0.732470016,0.0,0.029058721000000003,0.035097723,0.0
madrona,0.09632318699999999,0.050803846,0.18510156100000003,0.03203409,0.220481414,0.29145145,0.07695344400000001,0.04685101
madwoman,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
maelstrom,0.641423162,0.0,0.0,0.0,0.078108341,0.220393247,0.060075250999999996,0.0
maestro,0.136565024,0.15200491,0.053996255,0.09644490900000001,0.217607448,0.10218502900000001,0.20496070800000002,0.036235716
maeterlinck,0.0,0.0,0.0,0.33716986299999996,0.0,0.311782956,0.35104718100000004,0.0
mafia,0.078135382,0.197061779,0.160911754,0.075007835,0.084300247,0.11039073199999999,0.183680578,0.11051169300000001
mag,0.07956102799999999,0.11029790199999999,0.10219867699999999,0.213748498,0.17373348600000002,0.126454355,0.157585734,0.036420319
magazine,0.057565498,0.17675349,0.08561315,0.122625057,0.183776186,0.119148352,0.14360945,0.110908816
magdalena,0.0,0.049912987,0.007895291,0.06423021799999999,0.00561369,0.107642746,0.708167703,0.056537365
magellan,0.0,0.185785631,0.167798036,0.056336635999999995,0.128125703,0.142521749,0.194049525,0.12538272
magenta,0.0,0.516965191,0.0,0.067140007,0.415894802,0.0,0.0,0.0
magenta,0.0,0.45417655100000004,0.008817273,0.133214298,0.254687681,0.073597247,0.052957099,0.022549851
maggot,0.0,0.200455758,0.010823511000000001,0.179099032,0.378738633,0.048878687000000004,0.015920005,0.166084374
maghreb,0.44616951299999996,0.0,0.164336517,0.11674847099999999,0.019047019,0.08563448,0.046853399999999996,0.121210599
magi,0.0,0.077626081,0.0,0.0,0.0,0.348363424,0.359624383,0.214386112
magic,0.081945425,0.189575598,0.070791973,0.130816936,0.145020794,0.19359288600000002,0.148138481,0.040117907
magic,0.058466063,0.16580546699999998,0.07855350700000001,0.189802313,0.182613549,0.14101672699999998,0.127289197,0.056453175999999994
magical,0.036021753,0.15664925400000002,0.023631307,0.055711366,0.193662251,0.216214911,0.23079041600000003,0.08731874199999999
magically,0.016199411,0.35173101700000003,0.012703374,0.150982421,0.07514891,0.132114224,0.24240731699999998,0.018713324
magician,0.001925389,0.41022185,0.194712267,0.014193855,0.028470302000000003,0.112491674,0.210800228,0.027184436
magisterial,0.02657821,0.272135432,0.005002151,0.058779909000000005,0.034677016,0.023097213999999998,0.36481073399999997,0.214919334
magistrate,0.125144452,0.10259777699999999,0.22130027,0.127425927,0.10094355099999999,0.107367744,0.055825012,0.159395266
magistrature,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
magma,0.40043428299999995,0.068014042,0.081750482,0.064328829,0.023613696,0.037203485,0.024111536,0.30054364699999997
magnanimity,0.0,0.0,0.0,0.0,0.0,0.320947322,0.40174304200000005,0.277309636
magnanimous,0.0,0.599292195,0.0,0.0,0.267050772,0.08209555,0.051561483,0.0
magnate,0.068466649,0.122036688,0.120579516,0.16938025899999998,0.179741851,0.151064804,0.116189581,0.072540652
magnesium,0.10316242099999999,0.331761081,0.0,0.313515306,0.029910592000000003,0.09326336800000001,0.060289098,0.06809813299999999
magnet,0.118886046,0.19032477,0.07415696299999999,0.070829132,0.08804482599999999,0.165758658,0.186055127,0.10594447800000001
magnetic,0.063214832,0.28385684699999997,0.005682315,0.092706401,0.114893896,0.08823734300000001,0.310354591,0.041053775
magnetism,0.054339226,0.07649109700000001,0.188804544,0.060748152,0.407204765,0.12741643800000002,0.07694810099999999,0.008047678
magnetite,0.561232673,0.0,0.0,0.0,0.0,0.0,0.0,0.43876732700000004
magnetize,0.0,0.0,0.086535741,0.072633933,0.424930676,0.17673508699999999,0.194902171,0.044262393
magnetized,0.0,0.0,0.0,0.94626139,0.0,0.0,0.05373861,0.0
magneto,0.13379802699999999,0.031797998,0.068676695,0.0,0.0,0.49762131,0.11588627300000001,0.15221969800000001
magnetometer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
magnification,0.0,0.355100509,0.0,0.094589158,0.130205987,0.207919795,0.21218455100000003,0.0
magnificence,0.0,0.062209349000000004,0.017914471,0.18903084399999998,0.065052243,0.051813178,0.346940419,0.267039495
magnificent,0.020289233,0.09375862800000001,0.044665284000000006,0.179873765,0.154017091,0.183881567,0.208692751,0.114821681
magnificently,0.0450048,0.22410022300000002,0.145202184,0.113750671,0.0,0.037821086000000004,0.072674457,0.36144658
magnified,0.0,0.0,0.0,0.0,0.171327895,0.127283061,0.625542846,0.075846198
magnifier,0.0,0.0,0.41309414200000005,0.0,0.0,0.586905858,0.0,0.0
magnify,0.08091783799999999,0.12121802300000001,0.132784411,0.20337270600000001,0.020561384,0.082293105,0.245772155,0.11308037900000001
magnitude,0.61358225,0.034484044,0.0247748,0.025297444,0.052234507,0.025177422999999997,0.047626225,0.176823306
magnolia,0.334464068,0.089882909,0.051460977000000005,0.026996166000000002,0.131657416,0.115871806,0.109596493,0.140070165
magnum,0.037836036,0.17819836,0.026788262,0.167355048,0.40471696100000004,0.12212788,0.034185912,0.028791541
magpie,0.0,0.0,0.0,0.0,0.0,0.114792134,0.554593227,0.330614639
maha,0.0,0.287110269,0.124019029,0.07435399999999999,0.06141086,0.0,0.0,0.45310584299999995
mahabharata,0.045290982,0.513069963,0.11081184699999999,0.0,0.088637804,0.0,0.032911465,0.20927794
mahan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
maharaja,0.0,0.49500441,0.206447059,0.0,0.0,0.298548531,0.0,0.0
maharani,0.0,0.0,0.0,0.505796012,0.0,0.298355924,0.195848064,0.0
maharashtra,0.010899098999999999,0.150378049,0.18187879899999998,0.117077827,0.031600509,0.097144865,0.103253543,0.307767308
mahatma,0.081649312,0.04362963,0.168744938,0.17327336399999999,0.058959538,0.080533011,0.35524488299999996,0.037965324
mahayana,0.0,0.0,0.0,0.0,0.0,0.553951021,0.446048979,0.0
mahdi,0.46919338200000005,0.0,0.128442953,0.044920345,0.037100856,0.06938272,0.075766084,0.17519366
mahjong,0.122635643,0.06011194,0.095207634,0.08717749300000001,0.173338412,0.027668207,0.23021447899999997,0.203646191
mahogany,0.0,0.030061523,0.008310565,0.193569792,0.10082157800000001,0.10146883599999999,0.036544016,0.52922369
mahomet,0.0,0.19833442399999998,0.514030573,0.287635003,0.0,0.0,0.0,0.0
maia,0.131393067,0.002489064,0.002150333,0.002406515,0.008281673,0.101582004,0.739232043,0.012465299999999999
maid,0.159453549,0.092991765,0.20156555,0.140936388,0.06379225599999999,0.060135897,0.065248059,0.215876536
maiden,0.161918598,0.14790446699999998,0.0506116,0.064319733,0.113659161,0.23192449199999998,0.134862799,0.09479915
maiden,0.010271845,0.18647848,0.003866425,0.1276481,0.0,0.108033818,0.318473018,0.245228315
maidenhead,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
maiduguri,0.158034579,0.0,0.239745755,0.0030260309999999998,0.0,0.0,0.077332339,0.5218612970000001
mail,0.17505192,0.21085209300000002,0.157992311,0.103220214,0.160135564,0.064365256,0.030089202000000002,0.09829344
mail,0.205239285,0.126973726,0.17122989,0.294181219,0.023957139,0.061412895999999995,0.026686058,0.09031978800000001
mailbox,0.041497451,0.11606581,0.067518942,0.207233972,0.208419088,0.246262724,0.044962040999999994,0.068039972
mailed,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
mailer,0.0,0.056195917000000005,0.0,0.005821305,0.0,0.017243832,0.21124990800000001,0.709489037
mailing,0.354507925,0.031921838,0.241526966,0.11349675,0.082227941,0.01390298,0.04274405,0.119671549
maillot,0.0,0.188373662,0.0,0.0,0.300845415,0.265893075,0.11170474400000001,0.133183104
mailman,0.7577401159999999,0.018173415,0.15961905,0.0,0.012093403,0.00185885,0.0157161,0.034799067
maim,0.110688291,0.131821359,0.180544757,0.069941803,0.15618408,0.12069124099999999,0.044486696,0.18564177399999998
maimed,0.0,0.488258249,0.0,0.0,0.0,0.149823039,0.36191871299999995,0.0
main,0.145562364,0.118155104,0.114219665,0.104171393,0.121622564,0.145495156,0.108507067,0.142266687
